,Symbol,Count,Count_Long,Count_Short,win,win_long,win_short,PnL_ratio_mean,PnL_ratio_long_mean,PnL_ratio_short_mean,TP_Touches,TP_Touches_long,TP_Touches_short,Len_of_traded_days
483,ABG,6,2,4,0.5,0.5,0.5,-0.03884940868476791,-0.049966447250177085,-0.03329088940206333,0.0,0.0,0.0,6
484,GKOS,20,6,14,0.35,0.3333333333333333,0.35714285714285715,-0.0273447059043448,-0.001325029103706776,-0.038495995961761106,0.0,0.0,0.0,24
485,SLAB,20,10,10,0.55,0.7,0.4,0.00435477313352093,0.014888474157278574,-0.006178927890236717,0.0,0.0,0.0,22
486,MMSI,2,2,0,0.5,0.5,,0.01219622262974804,0.01219622262974804,,0.0,0.0,,5
487,FCFS,5,1,4,0.6,0.0,0.75,-0.00046025250222860606,-0.007568991613151654,0.0013169322755021552,0.0,0.0,0.0,11
488,KBH,9,2,7,0.4444444444444444,0.0,0.5714285714285714,0.003577318756890267,-0.007414873823685773,0.006717945208483422,0.0,0.0,0.0,9
489,BBIO,55,19,36,0.509090909090909,0.5263157894736842,0.5,-0.008237748092555165,-0.006500918353386423,-0.009154408232671996,0.0,0.0,0.0,68
490,HLNE,3,3,0,1.0,1.0,,0.020655211763166915,0.020655211763166915,,0.0,0.0,,7
491,CADE,10,7,3,0.3,0.2857142857142857,0.3333333333333333,-0.030332348218846634,-0.030076134390013675,-0.030930180486123518,0.0,0.0,0.0,11
492,AMR,42,17,25,0.4523809523809524,0.35294117647058826,0.52,-0.005748696913121997,-0.007988814166733527,-0.004225417180666155,0.0,0.0,0.0,66
493,SKY,16,11,5,0.6875,0.7272727272727273,0.6,0.020581086217168636,0.023436579110102718,0.01429900185271366,0.0,0.0,0.0,15
494,SYNA,21,15,6,0.47619047619047616,0.4666666666666667,0.5,-0.015881964900141526,-0.02222229207090827,-3.114697322466967e-05,0.0,0.0,0.0,22
495,GBCI,16,9,7,0.5,0.4444444444444444,0.5714285714285714,-0.0020163617960255935,-0.015171241072713572,0.014897054416858952,0.0,0.0,0.0,19
496,HRI,9,5,4,0.6666666666666666,0.6,0.75,0.02666143517744998,0.02426963717176999,0.02965118268454997,0.0,0.0,0.0,16
497,POWI,3,3,0,0.3333333333333333,0.3333333333333333,,-0.005663698438234835,-0.005663698438234835,,0.0,0.0,,4
498,MATX,3,2,1,0.3333333333333333,0.5,0.0,-0.008099605555475368,0.006564685984693307,-0.037428188635812716,0.0,0.0,0.0,4
499,FUL,2,1,1,1.0,1.0,1.0,0.008037401847580143,0.002027137839971315,0.01404766585518897,0.0,0.0,0.0,4
500,RVMD,36,12,24,0.5,0.4166666666666667,0.5416666666666666,-0.0014321896371271405,-0.0162143296151044,0.005958880351861491,0.0,0.0,0.0,51
501,POR,2,0,2,0.5,,0.5,-0.01326218666972839,,-0.01326218666972839,0.0,,0.0,0
502,CVLT,8,6,2,0.5,0.5,0.5,0.0010946281281463167,0.001096779848177747,0.0010881729680520258,0.0,0.0,0.0,15
503,FFIN,8,7,1,0.25,0.2857142857142857,0.0,-0.03793011597387574,-0.03607440071987607,-0.050920122751873464,0.0,0.0,0.0,7
504,PTEN,47,14,33,0.46808510638297873,0.35714285714285715,0.5151515151515151,-7.414002242181738e-05,-0.008780312499356801,0.0036193876950657497,0.0,0.0,0.0,28
505,MOD,43,13,30,0.6046511627906976,0.5384615384615384,0.6333333333333333,0.0032821606238587144,0.010149540670067719,0.0003062959371681451,0.0,0.0,0.0,65
506,PECO,1,1,0,0.0,0.0,,-0.009465981806725685,-0.009465981806725685,,0.0,0.0,,1
507,COKE,4,2,2,0.5,0.0,1.0,-0.0045266489052361875,-0.018950377622385182,0.009897079811912807,0.0,0.0,0.0,15
508,NJR,2,0,2,0.5,,0.5,-0.020786281827733077,,-0.020786281827733077,0.0,,0.0,0
509,AEO,33,13,20,0.36363636363636365,0.3076923076923077,0.4,-0.006312909003643121,-0.01000613333215042,-0.003912313190113373,0.0,0.0,0.0,44
510,ACA,4,2,2,0.75,1.0,0.5,0.029001688461059702,0.03203288343767683,0.025970493484442574,0.0,0.0,0.0,5
511,ALIT,2,0,2,0.5,,0.5,0.019110892729195837,,0.019110892729195837,0.0,,0.0,1
512,INSM,22,9,13,0.5454545454545454,0.5555555555555556,0.5384615384615384,0.008703878551357002,0.008264736681635246,0.009007899845779757,0.0,0.0,0.0,32
513,EXPO,6,5,1,0.16666666666666666,0.2,0.0,-0.025420939394619303,-0.024936192773736623,-0.02784467249903271,0.0,0.0,0.0,14
514,FOLD,9,7,2,0.5555555555555556,0.5714285714285714,0.5,0.0160928462520015,0.01813299303721234,0.008952332503763571,0.0,0.0,0.0,12
515,KNF,14,10,4,0.5,0.3,1.0,0.014368187606475331,4.702836736889572e-05,0.05017108570424142,0.0,0.0,0.0,2
516,LNTH,31,15,16,0.3870967741935484,0.26666666666666666,0.5,-0.009755307222336364,-0.009001464096718103,-0.01046203515260348,0.0,0.0,0.0,44
517,KAI,4,2,2,0.5,0.0,1.0,0.007889445440707374,-0.005225661469519389,0.021004552350934135,0.0,0.0,0.0,4
518,ACLS,19,8,11,0.2631578947368421,0.375,0.18181818181818182,-0.025710911296209626,-0.012354664836445824,-0.03542454508512876,0.0,0.0,0.0,29
519,HWC,5,1,4,0.6,1.0,0.5,-0.002968255998301686,0.001882433270976688,-0.0041809283156212795,0.0,0.0,0.0,3
520,AEIS,3,2,1,1.0,1.0,1.0,0.011496089412807399,0.014153103939720819,0.006182060358980559,0.0,0.0,0.0,6
521,VAL,15,10,5,0.5333333333333333,0.6,0.4,-0.004317382228437679,0.004555343670190721,-0.02206283402569448,0.0,0.0,0.0,15
522,HP,13,3,10,0.5384615384615384,0.6666666666666666,0.5,-0.0022904884409599177,0.009159241038163006,-0.005725407284696794,0.0,0.0,0.0,16
523,JXN,21,8,13,0.5238095238095238,0.625,0.46153846153846156,0.00861792685941488,0.025888280179359496,-0.0020099828759356556,0.0,0.0,0.0,20
