,symbol,market,vol_ratio_for_stop_loss,opening_time,exact_opening_time,opening_price,risk_adjuster,trade_direction,id,closing_time_1st_trade,closing_price_1st_trade,closing_time_2nd_trade,closing_price_2nd_trade,number_of_take_profit_touches,reason_for_closing_1st_trade,reason_for_closing_2nd_trade,is_1st_trade_closed,is_2nd_trade_closed,is_successful,PnL_ratio,PnL_ratio_gross,fees_of_1st_trade,taxes_for_1st_trade,fees_of_2nd_trade,taxes_for_2nd_trade,n_shares,invested_budget,n_shares_1st_trade,n_shares_2nd_trade,invested_budget_1st_trade,invested_budget_2nd_trade,ratio_of_simple_budget_to_invested_budget,is_1st_trade_analyzed,is_2nd_trade_analyzed,gain,stop_loss_type,stop_loss_percentage,take_profit_percentage,max_investment,stat_close_Vola_7_1d,stat_close_Vola_14_1d,stat_close_Vola_22_1d,stat_intraday_vol_5_1d,stat_overnight_vol_5_1d,stat_cum_return_3_1d,stat_cum_return_5_1d,stat_cum_return_10_1d,stat_cum_return_22_1d,stat_cum_intraday_return_3_1d,stat_intraday_return_zscore_3_1d,stat_cum_intraday_return_5_1d,stat_intraday_return_zscore_5_1d,stat_cum_intraday_return_10_1d,stat_intraday_return_zscore_10_1d,stat_cum_intraday_return_22_1d,stat_intraday_return_zscore_22_1d,stat_DeltaOpenPercentage_1d,stat_DeltaOpenPercentageMA2_1d,stat_Delta2OpenPercentage_1d,stat_Delta2OpenPercentageMA2_1d,stat_DeltaClosePercentage_1d,stat_Delta2ClosePercentage_1d,stat_DeltaClosexDelta2Close_1d,stat_market_index_change(t_1)_ratio_1d,stat_market_index_open_to_close_t_1_ratio_1d,stat_market_index_5t_change_ratio_1d,stat_market_index_5t_diff_from_max_ratio_1d,stat_market_index_5t_diff_from_min_ratio_1d,stat_market_index_10t_change_ratio_1d,stat_market_index_10t_diff_from_max_ratio_1d,stat_market_index_10t_diff_from_min_ratio_1d,stat_market_index_22t_change_ratio_1d,stat_market_index_22t_diff_from_max_ratio_1d,stat_market_index_22t_diff_from_min_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_open_to_close_t_1_ratio_1d,stat_vix_5t_change_ratio_1d,stat_vix_5t_diff_from_max_ratio_1d,stat_vix_5t_diff_from_min_ratio_1d,stat_vix_10t_change_ratio_1d,stat_vix_10t_diff_from_max_ratio_1d,stat_vix_10t_diff_from_min_ratio_1d,stat_vix_22t_change_ratio_1d,stat_vix_22t_diff_from_max_ratio_1d,stat_vix_22t_diff_from_min_ratio_1d,stat_us_dollar_change(t_1)_ratio_1d,stat_us_dollar_open_to_close_t_1_ratio_1d,stat_us_dollar_5t_change_ratio_1d,stat_us_dollar_5t_diff_from_max_ratio_1d,stat_us_dollar_5t_diff_from_min_ratio_1d,stat_us_dollar_10t_change_ratio_1d,stat_us_dollar_10t_diff_from_max_ratio_1d,stat_us_dollar_10t_diff_from_min_ratio_1d,stat_us_dollar_22t_change_ratio_1d,stat_us_dollar_22t_diff_from_max_ratio_1d,stat_us_dollar_22t_diff_from_min_ratio_1d,stat_open_to_open_t_2_1d_ratio,stat_open_to_open_t_10_1d_ratio,stat_3t_diff_from_max_ratio_1d,stat_3t_diff_from_min_ratio_1d,stat_5t_diff_from_max_ratio_1d,stat_5t_diff_from_min_ratio_1d,stat_10t_diff_from_max_ratio_1d,stat_10t_diff_from_min_ratio_1d,stat_22t_diff_from_max_ratio_1d,stat_22t_diff_from_min_ratio_1d,stat_open_to_close_t_1_ratio_1d,stat_vol_lazy,stat_vol_correlation,stat_sharpe_126,stat_sharpe_66,stat_sharpe_22,stat_sharpe_10,stat_yesterday_intraday_vol,stat_yesterday_vol,stat_beta_22_1d,stat_IV_based_on_daily_return_market_22_1d,stat_last_day_residual_22_1d,stat_cum_5_residual_22_1d,stat_beta_66_1d,stat_IV_based_on_daily_return_market_66_1d,stat_last_day_residual_66_1d,stat_cum_5_residual_66_1d,stat_RSI_14_t_1_1d,stat_ADX_14_1d,stat_DMP_14_1d,stat_DMN_14_1d,stat_ADXdiff_14_1d,stat_close_EMA(5)_ratio_1d,stat_close_EMA(10)_ratio_1d,stat_close_EMA(20)_ratio_1d,stat_EMA(5)_EMA(20)_ratio_1d,stat_EMA(5)_EMA(10)_ratio_1d,stat_OBV7_1d,stat_CMF10_1d,stat_stoch_k_4_1d,stat_stoch_d_4_1d,stat_stoch_k_d_diff_4_1d,stat_stoch_k_7_1d,stat_stoch_d_7_1d,stat_stoch_k_d_diff_7_1d,stat_stoch_k_14_1d,stat_stoch_d_14_1d,stat_stoch_k_d_diff_14_1d,stat_sector_1,stat_sector_2,stat_sector_3,stat_sector_4,stat_sector_5,stat_sector_6,stat_sector_7,stat_sector_8,stat_sector_9,stat_sector_10,stat_sector_11,stat_group_1,stat_group_2,stat_group_3,stat_group_4,stat_group_5,stat_group_6,stat_group_7,stat_group_8,stat_group_9,stat_group_10,stat_group_11,stat_group_12,stat_group_13,stat_group_14,stat_group_15,stat_group_16,stat_group_17,stat_group_18,stat_group_19,stat_group_20,stat_group_21,stat_group_22,stat_group_23,stat_group_24,stat_group_25,stat_group_26,stat_group_27,stat_group_28,stat_group_29,duration,budget,budget_after_which_trade
541,AMZN,US-Equity-SNP,2,2023-06-05 09:30:00-04:00,2023-06-05 09:30:00-04:00,123.36000061035156,1.0,-1,US-Equity-SNP-AMZN-20230605-093000,2023-06-12 09:30:00-04:00,126.57,2023-06-12 09:30:00-04:00,126.57,0,Max holding days touched,Max holding days touched,True,True,0,-0.026111634694249385,-0.026021395701736633,19.0800423284,0,19.0800423284,0,3428,422878.0821,1714.0,1714.0,211439.04105,211439.04105,0.5,True,True,-11042.038,Fixed,5,5,72754947.73890235,0.019418377,0.017095486,0.01599239,0.01811605,0.012217428,0.021339953,0.07867962,0.052074075,0.18487847,0.004707396,-0.5098888,0.033979416,-0.64762414,0.007204592,-0.3645536,0.089796185,-0.69325286,-1.2487948,1.1280268,-4.753643,-0.31151462,0.012055039,-0.006107092,-7.362123e-05,0.014534473,0.00014483929,0.031578302,0.0,0.024532108,0.020085573,0.0,0.040612426,0.03951621,0.0,0.054454118,-0.0670926,0.046575308,-0.23719954,-0.18662953,0.0,-0.09034264,-0.27109337,0.0,-0.17885268,-0.27327028,0.0,0.0044418573,0.00019228458,-0.0018232465,-0.002875796,0.0044418606,0.004247904,-0.002875796,0.007945734,0.020203948,-0.002875796,0.027764032,0.02212274,0.044008136,0.0,0.030436208,0.0,0.034468397,0.0,0.08052876,0.0,0.19874576,-0.007162988,0.018858364,0.37491107,1.5674075,3.4866877,8.341622,4.346669,0.5363405,0.012055039,0.78434926,0.014246355,-0.0063395477,0.019121021,1.152796,0.016839683,-0.007724466,0.02742301,71.86065,37.41892,37.396217,10.795372,26.600845,0.021097384,0.041510664,0.07436379,0.052165844,0.01999151,104.648636,-0.05563782,77.84797,80.25297,-2.4049985,83.08934,82.78593,0.30340788,88.446884,88.95505,-0.50816405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,8443341.212399997,US-Equity-SNP-AMZN-20230605-093000
542,MSFT,US-Equity-SNP,2,2023-06-05 09:30:00-04:00,2023-06-05 09:30:00-04:00,332.01959228515625,1.0,-1,US-Equity-SNP-MSFT-20230605-093000,2023-06-12 09:30:00-04:00,328.6819,2023-06-12 09:30:00-04:00,328.6819,0,Max holding days touched,Max holding days touched,True,True,1,0.010014141335099144,0.010052696776669963,8.147936263999998,0,8.147936263999998,0,1273,422660.941,636.5,636.5,211330.4705,211330.4705,0.5,True,True,4232.5864,Fixed,5,5,86776125.2019265,0.016936852,0.013968402,0.012680088,0.017082524,0.0059221615,0.012724161,0.029062986,0.052972555,0.09773272,0.012106895,-0.037014846,0.02748996,-0.113782935,0.031229496,0.022763928,0.061777472,0.058821,0.2902031,1.4214516,-2.262497,1.102099,0.008479118,-0.0042800903,-3.6291392e-05,0.014534473,0.00014483929,0.031578302,0.0,0.024532108,0.020085573,0.0,0.040612426,0.03951621,0.0,0.054454118,-0.0670926,0.046575308,-0.23719954,-0.18662953,0.0,-0.09034264,-0.27109337,0.0,-0.17885268,-0.27327028,0.0,0.0044418573,0.00019228458,-0.0018232465,-0.002875796,0.0044418606,0.004247904,-0.002875796,0.007945734,0.020203948,-0.002875796,0.027764032,0.02850306,0.058344483,0.0,0.021346506,0.0,0.021346506,0.0,0.06866331,0.0,0.1042483,-0.0005366802,0.014054403,0.3777995,2.081293,4.411916,5.5615435,5.119682,0.34404993,0.008479118,1.1016909,0.008499858,-0.009996587,-0.01778662,0.92821443,0.014351009,-0.008575704,-0.017851358,71.99466,48.292557,37.21915,13.295794,23.923355,0.01328496,0.02757196,0.05168223,0.03789385,0.0140996855,92.08001,0.065023005,69.44742,71.56984,-2.1224258,81.59972,80.450096,1.1496191,85.68608,84.91332,0.77276003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8454383.250399996,US-Equity-SNP-MSFT-20230605-093000
543,NVDA,US-Equity-SNP,2,2023-06-05 09:30:00-04:00,2023-06-05 09:30:00-04:00,38.8900032043457,1.0,-1,US-Equity-SNP-NVDA-20230605-093000,2023-06-12 09:30:00-04:00,39.4668,2023-06-12 09:30:00-04:00,39.4668,0,Max holding days touched,Max holding days touched,True,True,0,-0.015100356441853612,-0.014831492623529608,56.8551526392,0,56.8551526392,0,10875,422928.7848,5437.5,5437.5,211464.3924,211464.3924,0.5,True,True,-6386.3754,Fixed,5,5,181768984.4942249,0.09654365,0.06919037,0.057023846,0.028809106,0.021940505,-0.016735733,0.03861195,0.24588364,0.36525977,-0.027807236,-0.25765806,-0.011859715,-0.5243419,-0.024887979,-0.7346087,0.080438435,-1.1211509,-2.9628038,0.6075084,-7.1406245,-0.21645713,-0.011139035,-0.06230986,0.00069407176,0.014534473,0.00014483929,0.031578302,0.0,0.024532108,0.020085573,0.0,0.040612426,0.03951621,0.0,0.054454118,-0.0670926,0.046575308,-0.23719954,-0.18662953,0.0,-0.09034264,-0.27109337,0.0,-0.17885268,-0.27327028,0.0,0.0044418573,0.00019228458,-0.0018232465,-0.002875796,0.0044418606,0.004247904,-0.002875796,0.007945734,0.020203948,-0.002875796,0.027764032,0.010912299,0.23379636,-0.011139042,0.03946177,-0.019545896,0.03946177,-0.019545896,0.28780535,-0.019545896,0.42685568,-0.01062876,0.055112097,0.4160942,3.0979395,3.6821585,4.6219254,4.7296963,1.9203424,0.011139035,3.1856143,0.04924172,-0.06832002,-0.115643,1.851934,0.032896094,-0.044498645,-0.05165233,73.56571,45.56256,48.28271,13.610714,34.671997,0.023193229,0.07955546,0.16534021,0.13892487,0.05508464,115.55856,-0.11281528,36.58895,52.215603,-15.626654,75.59345,78.40176,-2.808305,78.63738,81.13872,-2.5013351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8452863.241799995,US-Equity-SNP-NVDA-20230605-093000
544,AAPL,US-Equity-SNP,2,2023-06-05 09:30:00-04:00,2023-06-05 09:30:00-04:00,181.4552001953125,1.0,-1,US-Equity-SNP-AAPL-20230605-093000,2023-06-12 09:30:00-04:00,182.6078,2023-06-12 09:30:00-04:00,182.6078,0,Max holding days touched,Max holding days touched,True,True,0,-0.0064158893176381555,-0.0063519800118534845,13.510087466,0,13.510087466,0,2330,422790.6165,1165.0,1165.0,211395.30825,211395.30825,0.5,True,True,-2712.5778,Fixed,5,5,102372708.50914557,0.0061797057,0.0085192565,0.012795648,0.008163139,0.004762831,0.020515919,0.045280337,0.03359723,0.0742389,0.012556493,-0.5767744,0.02665168,-0.83506376,0.019622386,-0.3371356,0.034877002,-0.268673,0.8838415,1.3788939,-0.9901047,0.33759475,0.004775405,-0.011247039,-5.3709166e-05,0.014534473,0.00014483929,0.031578302,0.0,0.024532108,0.020085573,0.0,0.040612426,0.03951621,0.0,0.054454118,-0.0670926,0.046575308,-0.23719954,-0.18662953,0.0,-0.09034264,-0.27109337,0.0,-0.17885268,-0.27327028,0.0,0.0044418573,0.00019228458,-0.0018232465,-0.002875796,0.0044418606,0.004247904,-0.002875796,0.007945734,0.020203948,-0.002875796,0.027764032,0.027743459,0.03537631,0.0,0.020874439,0.0,0.031465575,0.0,0.054732997,0.0,0.092950545,0.009284377,0.010772679,0.38159758,1.8081343,3.9745026,4.1864586,5.7039814,0.044190884,0.004775405,1.1824032,0.007919583,-0.01366051,0.0019652324,1.1050195,0.0077649667,-0.013183387,0.0011528598,72.951454,30.84197,37.43976,14.709232,22.730524,0.014201251,0.025087554,0.039259378,0.024707254,0.010733869,70.475296,0.008678083,85.40867,83.842834,1.5658334,89.511246,84.932915,4.578332,89.62271,85.11178,4.510938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8450150.663999997,US-Equity-SNP-AAPL-20230605-093000
545,NVDA,US-Equity-SNP,2,2023-06-26 09:30:00-04:00,2023-06-26 09:30:00-04:00,42.44465637207031,1.0,-1,US-Equity-SNP-NVDA-20230626-093000,2023-07-03 09:30:00-04:00,42.3967,2023-07-03 09:30:00-04:00,42.3967,0,Max holding days touched,Max holding days touched,True,True,1,0.000882839230252214,0.0011298565277551953,52.13970320920001,0,52.13970320920001,0,9946,422154.5523,4973.0,4973.0,211077.27615,211077.27615,0.5,True,True,372.6946,Fixed,5,5,237282731.1687712,0.024487287,0.023392705,0.057542384,0.015092959,0.013843301,-0.036847174,-0.009792268,0.09447342,0.33629274,0.0017833114,-0.4265709,0.003175974,-0.39386144,0.078758955,-0.6681337,0.03962934,-0.34311238,-0.0070750713,0.24614632,-0.5064428,1.4309138,-0.01896578,-0.018501222,0.00035089013,-0.0076587796,-0.00080263615,-0.017513037,-0.013892395,0.0,0.012668967,-0.017513007,0.011507752,0.037136674,-0.017513007,0.05664064,0.041053414,0.07366073,-0.07310349,-0.031700328,0.041053426,-0.0153846145,-0.10459698,0.041053426,-0.21905869,-0.32900652,0.041053426,0.0049809217,-0.0006802678,0.007638097,0.0,0.008131692,-0.0042577386,-0.007044251,0.008131692,-0.0029069185,-0.013611945,0.008131692,0.0049226284,0.08771169,-0.01942153,0.0,-0.036500104,0.0,-0.036500104,0.08870268,-0.036500104,0.38232267,0.0059702396,0.03637586,0.3757179,3.5545871,3.4651866,4.2170353,6.5341954,0.60051084,0.01896578,2.98637,0.051739387,-0.0063452367,-0.008489009,1.8591722,0.033570945,-0.010011064,-0.0034920964,67.263954,48.510414,35.63625,12.516574,23.119677,-0.008971383,0.009408853,0.06309839,0.07272219,0.018546624,157.16061,0.21115182,36.60757,58.21229,-21.604721,69.29986,80.749435,-11.449577,81.45414,86.63034,-5.1762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8443713.906999998,US-Equity-SNP-NVDA-20230626-093000
546,AAPL,US-Equity-SNP,2,2023-06-26 09:30:00-04:00,2023-06-26 09:30:00-04:00,185.62815856933594,1.0,-1,US-Equity-SNP-AAPL-20230626-093000,2023-07-03 09:30:00-04:00,191.222,2023-07-03 09:30:00-04:00,191.222,0,Max holding days touched,Max holding days touched,True,True,0,-0.030197311975899723,-0.030134659923239264,13.223338730400002,0,13.223338730400002,0,2274,422118.4326,1137.0,1137.0,211059.2163,211059.2163,0.5,True,True,-12746.842,Fixed,5,5,112339209.72522597,0.008482788,0.008881649,0.009110034,0.009821119,0.0041109105,0.009138644,0.0037654638,0.03364253,0.07016945,0.018748641,-0.013984696,0.012309074,0.34131557,0.040332258,0.23950319,0.056273878,0.39697364,0.6898403,0.8374572,-0.29523373,0.65859556,-0.0017113686,-0.018236756,3.1209813e-05,-0.0076587796,-0.00080263615,-0.017513037,-0.013892395,0.0,0.012668967,-0.017513007,0.011507752,0.037136674,-0.017513007,0.05664064,0.041053414,0.07366073,-0.07310349,-0.031700328,0.041053426,-0.0153846145,-0.10459698,0.041053426,-0.21905869,-0.32900652,0.041053426,0.0049809217,-0.0006802678,0.007638097,0.0,0.008131692,-0.0042577386,-0.007044251,0.008131692,-0.0029069185,-0.013611945,0.008131692,0.016817093,0.029366374,-0.0017113435,0.014785804,-0.0017113435,0.014785804,-0.0017113435,0.031609066,-0.0017113435,0.08813233,0.0008034706,0.009211345,0.346479,3.2035415,3.7074337,5.5578346,6.417547,0.6089926,0.0017113686,0.8717551,0.0061649745,0.0032453563,0.010509128,1.1299967,0.0072189723,0.0059432806,0.018654741,70.09062,45.58971,31.730076,10.418816,21.31126,0.0054073804,0.012854718,0.028017592,0.022488607,0.0074072834,79.7949,0.16640703,70.76964,61.347996,9.4216385,77.59629,71.90495,5.6913376,86.92433,82.382774,4.541554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8430967.064999998,US-Equity-SNP-AAPL-20230626-093000
547,MSFT,US-Equity-SNP,2,2023-06-26 09:30:00-04:00,2023-06-26 09:30:00-04:00,330.533935546875,1.0,-1,US-Equity-SNP-MSFT-20230626-093000,2023-07-03 09:30:00-04:00,334.7632,2023-07-03 09:30:00-04:00,334.7632,0,Max holding days touched,Max holding days touched,True,True,0,-0.012833943094436404,-0.012795250345861101,8.1659498428,0,8.1659498428,0,1277,422091.8357,638.5,638.5,211045.91785,211045.91785,0.5,True,True,-5417.1026,Fixed,5,5,96727853.36842346,0.019309342,0.016615633,0.017077742,0.0142982025,0.0093694385,-0.008650422,-0.037728727,0.030832231,0.04527682,0.010350525,-0.117091425,-0.01895225,0.3739761,0.036441624,-0.10959517,0.030888021,0.038492545,-0.19139647,-0.05978644,-0.26322007,0.23875833,-0.013805807,-0.032243192,0.0004451433,-0.0076587796,-0.00080263615,-0.017513037,-0.013892395,0.0,0.012668967,-0.017513007,0.011507752,0.037136674,-0.017513007,0.05664064,0.041053414,0.07366073,-0.07310349,-0.031700328,0.041053426,-0.0153846145,-0.10459698,0.041053426,-0.21905869,-0.32900652,0.041053426,0.0049809217,-0.0006802678,0.007638097,0.0,0.008131692,-0.0042577386,-0.007044251,0.008131692,-0.0029069185,-0.013611945,0.008131692,-0.0011970997,0.026862264,-0.013805832,0.0043769744,-0.021353735,0.0043769744,-0.037575454,0.02518418,-0.037575454,0.067452535,-0.003880322,0.016376726,0.35558936,2.4610639,3.2090256,1.9130358,2.9607408,0.19739866,0.013805807,1.8230802,0.009906983,0.0011721995,-0.00056522404,1.169223,0.013497866,-0.006432608,-0.025058443,56.107838,36.599495,31.795403,18.626074,13.16933,-0.0059485757,-0.003039661,0.01004725,0.016091548,0.0029263217,104.05609,0.052274793,25.510649,27.11976,-1.609113,30.448402,40.857803,-10.409402,46.933487,50.262615,-3.3291252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8425549.962399997,US-Equity-SNP-MSFT-20230626-093000
548,AMZN,US-Equity-SNP,2,2023-06-26 09:30:00-04:00,2023-06-26 09:30:00-04:00,129.3300018310547,1.0,-1,US-Equity-SNP-AMZN-20230626-093000,2023-07-03 09:30:00-04:00,130.22,2023-07-03 09:30:00-04:00,130.22,0,Max holding days touched,Max holding days touched,True,True,0,-0.006968049221515015,-0.006881606404892242,18.245172504000003,0,18.245172504000003,0,3264,422133.126,1632.0,1632.0,211066.563,211066.563,0.5,True,True,-2941.4444,Fixed,5,5,79677017.93257557,0.018464848,0.020156452,0.019388586,0.019393181,0.0048852437,0.028764665,0.018330753,0.041444838,0.12159109,0.033881187,-0.39928746,0.022979558,-0.13728897,0.039871216,-0.13599354,0.0709244,-0.082880616,0.17039776,1.6014397,-2.862084,0.2165258,-0.0063003898,-0.048918307,0.0003082044,-0.0076587796,-0.00080263615,-0.017513037,-0.013892395,0.0,0.012668967,-0.017513007,0.011507752,0.037136674,-0.017513007,0.05664064,0.041053414,0.07366073,-0.07310349,-0.031700328,0.041053426,-0.0153846145,-0.10459698,0.041053426,-0.21905869,-0.32900652,0.041053426,0.0049809217,-0.0006802678,0.007638097,0.0,0.008131692,-0.0042577386,-0.007044251,0.008131692,-0.0029069185,-0.013611945,0.008131692,0.03208053,0.04231143,-0.006300362,0.036049027,-0.006300362,0.036049027,-0.006300362,0.047800384,-0.006300362,0.12470654,0.0,0.018831039,0.37036797,2.5045636,3.525221,4.525152,3.846038,0.17039776,0.0063003898,1.2130146,0.016704312,-0.0004920623,0.022270462,1.2467464,0.017397009,0.0006398711,0.027232088,66.202,33.157978,27.355776,12.6835985,14.672178,0.011816017,0.021999631,0.044539932,0.032341763,0.0100646885,89.95758,0.07999724,66.60583,51.688877,14.91695,67.419754,56.057102,11.362653,80.379295,74.035545,6.3437514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,8422608.517999995,US-Equity-SNP-AMZN-20230626-093000
549,NVDA,US-Equity-SNP,2,2023-07-10 09:30:00-04:00,2023-07-10 09:30:00-04:00,42.640586853027344,1.0,-1,US-Equity-SNP-NVDA-20230710-093000,2023-07-13 09:30:00-04:00,44.7726,2023-07-13 09:30:00-04:00,44.7726,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.0502455390246774,-0.04999962018161782,51.7804837432,0,51.7804837432,0,9876,421118.4358,4938.0,4938.0,210559.2179,210559.2179,0.5,True,True,-21159.3228,Fixed,5,5,191865849.0010331,0.017256742,0.020574218,0.023199202,0.007796696,0.011511273,0.002179861,0.04105878,-0.009952068,0.08750582,0.014785886,-0.59683067,0.027262866,-0.18871222,-0.0018899441,0.23209706,0.062173247,0.068388514,0.7915735,0.9669423,-0.35073757,0.74109733,0.009500265,0.014557302,0.00013829823,-0.002865076,-0.0010730028,0.0005710125,-0.012712043,0.0,0.0038932562,-0.012712043,0.016200807,0.02928555,-0.012712043,0.030797787,-0.039507747,0.0842886,0.09527326,-0.03950775,0.0928519,0.14872193,-0.03950775,0.104244195,0.00678885,-0.03950775,0.14872193,-0.008723497,0.00019562244,-0.010354161,-0.0106414445,0.0,-0.0011720061,-0.0106414445,0.0,-0.016634643,-0.017862294,0.0019594098,0.019429326,0.0045450926,0.0,0.009500306,0.0,0.009500306,0.0,0.046047293,-0.029789146,0.13416937,0.0036234856,0.025545912,0.37371734,3.985031,3.0111182,2.7217076,-0.7061117,0.42767525,0.009500265,1.903197,0.019381838,0.013510423,0.032544285,2.2952676,0.0331393,0.011410063,0.016157858,62.67533,38.46787,31.239,15.912783,15.326219,0.0068028294,0.012009376,0.036190707,0.029189307,0.0051713665,156.28326,-0.06676167,56.63647,65.77272,-9.1362505,68.774475,71.400894,-2.6264212,56.752323,58.89983,-2.1475067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8401449.195199996,US-Equity-SNP-NVDA-20230710-093000
550,MSFT,US-Equity-SNP,2,2023-07-10 09:30:00-04:00,2023-07-10 09:30:00-04:00,331.4055480957031,1.0,-1,US-Equity-SNP-MSFT-20230710-093000,2023-07-14 09:30:00-04:00,347.9759,2023-07-14 09:30:00-04:00,347.9759,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.05003883695833688,-0.05000022479862565,8.125615184399999,0,8.125615184399999,0,1270,420885.0461,635.0,635.0,210442.52305,210442.52305,0.5,True,True,-21060.5982,Fixed,5,5,83684022.4765098,0.009674038,0.013415578,0.015201914,0.008258069,0.006216798,-0.0021674037,0.0067301393,-0.0066269636,0.006229341,0.01471293,-1.1439689,0.019435644,-1.236925,0.018805325,-0.9681297,0.027491331,-0.57552725,-1.3910055,-0.3960669,-1.9898772,-1.0252655,-0.011867464,-0.021094143,0.00025033398,-0.002865076,-0.0010730028,0.0005710125,-0.012712043,0.0,0.0038932562,-0.012712043,0.016200807,0.02928555,-0.012712043,0.030797787,-0.039507747,0.0842886,0.09527326,-0.03950775,0.0928519,0.14872193,-0.03950775,0.104244195,0.00678885,-0.03950775,0.14872193,-0.008723497,0.00019562244,-0.010354161,-0.0106414445,0.0,-0.0011720061,-0.0106414445,0.0,-0.016634643,-0.017862294,0.0019594098,-0.008004665,0.00071799755,-0.0118674915,0.0,-0.0118674915,0.0,-0.0118674915,0.026232362,-0.03125546,0.04279781,-0.0077692866,0.013715949,0.38263914,2.9787655,2.4603333,0.29567966,-0.8275029,0.61888695,0.011867464,1.8175595,0.009729193,-0.0045223404,0.016175814,1.2528872,0.013459315,-0.009492036,-0.00019744138,54.836258,28.27448,25.551437,16.47117,9.080266,-0.0030398013,-0.00064266316,0.0067192465,0.009788804,0.0024044472,115.53591,-0.053998485,54.673252,60.27971,-5.6064544,66.54388,71.198814,-4.6549406,45.213127,46.27367,-1.0605441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8380388.596999995,US-Equity-SNP-MSFT-20230710-093000
551,AMZN,US-Equity-SNP,2,2023-07-10 09:30:00-04:00,2023-07-10 09:30:00-04:00,129.07000732421875,1.0,-1,US-Equity-SNP-AMZN-20230710-093000,2023-07-14 09:30:00-04:00,135.5235,2023-07-14 09:30:00-04:00,135.5235,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.050086541385823184,-0.049999940416601545,18.2306004556,0,18.2306004556,0,3262,421026.3639,1631.0,1631.0,210513.18195,210513.18195,0.5,True,True,-21087.7544,Fixed,5,5,70758278.12591137,0.011623376,0.015955064,0.017645039,0.0055825165,0.0093087265,-0.003201902,0.014957964,-0.0021957755,0.038422942,0.011186838,1.1544032,0.013474524,1.2000141,-0.0019909143,1.3194175,0.013061702,0.5365291,0.37329197,0.31920075,0.10818243,0.95062256,0.011062622,0.026555836,0.00029377718,-0.002865076,-0.0010730028,0.0005710125,-0.012712043,0.0,0.0038932562,-0.012712043,0.016200807,0.02928555,-0.012712043,0.030797787,-0.039507747,0.0842886,0.09527326,-0.03950775,0.0928519,0.14872193,-0.03950775,0.104244195,0.00678885,-0.03950775,0.14872193,-0.008723497,0.00019562244,-0.010354161,-0.0106414445,0.0,-0.0011720061,-0.0106414445,0.0,-0.016634643,-0.017862294,0.0019594098,0.0063937902,-0.00030976534,-0.0046019796,0.011062622,-0.0046019796,0.011062622,-0.0046019796,0.019241316,-0.0046019796,0.070527054,-0.0054707527,0.015507648,0.39682123,2.5769596,2.9533892,1.5712512,-0.28961492,0.9254217,0.011062622,1.6584231,0.013868887,0.016276507,0.016135938,1.2110168,0.017375495,0.012160324,0.0022701942,60.960663,30.54994,27.44789,16.460793,10.987096,0.0026558342,0.0066739977,0.021335896,0.018630583,0.00400752,153.14215,-0.19297904,47.955505,56.038673,-8.083166,49.306526,58.173664,-8.867136,70.708305,75.20042,-4.4921165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8359300.842599995,US-Equity-SNP-AMZN-20230710-093000
