Date,PortfolioValueAtOpen,PortfolioValue,Transactions,open_positions_at_the_end,long_positions_values,short_positions_values,locked_balance_at_open,long_positions_value_at_open,short_positions_value_at_open,net_exposure,daily_return,MarketIndexOpen,MarketIndexClose,rolling_B,rolling_B_overnight
2019-07-26 09:30:00-04:00,9806414.32580392,9802276.153463528,,US-Equity-SNP-AAPL-20190722-093000 | US-Equity-SNP-MSFT-20190722-093000,0,968692.5543635194,972830.7267039125,0,972830.7267039125,-100.0,-0.0006025284044202106,3013.25,3025.86,-0.11562636330957397,-0.1322720951262473
2019-07-29 09:30:00-04:00,9799942.882150814,9803031.515458602,"US-Equity-SNP-AMZN-20190729-093000 opened. Invested: 496396.0, US-Equity-SNP-AAPL-20190722-093000 1st closed., US-Equity-SNP-AAPL-20190722-093000 2nd closed., US-Equity-SNP-MSFT-20190722-093000 1st closed., US-Equity-SNP-MSFT-20190722-093000 2nd closed.",US-Equity-SNP-AMZN-20190729-093000,0,500909.87255859375,1462755.2830508058,0,1462755.2830508058,-100.0,7.705985663419845e-05,3024.47,3020.97,-0.11519326073124694,-0.13220950029293416
2019-07-30 09:30:00-04:00,9808517.580155868,9806611.735063095,,US-Equity-SNP-AMZN-20190729-093000,0,504490.09216308594,506395.9372558594,0,506395.9372558594,-100.0,0.00036521555590707244,3007.66,3013.18,-0.11524437962133569,-0.13239794897949092
2019-07-31 09:30:00-04:00,9806719.738969345,9814777.842912216,,US-Equity-SNP-AMZN-20190729-093000,0,512656.20001220703,504598.09606933594,0,504598.09606933594,-100.0,0.0008327145062676511,3016.22,2980.38,-0.11394816002910896,-0.13221612189050105
2019-08-01 09:30:00-04:00,9813507.266435165,9817725.34486534,,US-Equity-SNP-AMZN-20190729-093000,0,515603.70196533203,511385.62353515625,0,511385.62353515625,-100.0,0.00030031265101460036,2980.32,2953.56,-0.11261478705220924,-0.13224061559594646
2019-08-02 09:30:00-04:00,9820361.629167099,9823281.285900008,"US-Equity-SNP-AMZN-20190729-093000 1st closed., US-Equity-SNP-AMZN-20190729-093000 2nd closed.",,0,0.0,518239.98626708984,0,518239.98626708984,,0.0005659091937801897,2943.9,2932.05,-0.11250085398299318,-0.13201561317371102
2019-08-05 09:30:00-04:00,9823281.28590001,9840243.890403641,"US-Equity-SNP-AAPL-20190805-093000 opened. Invested: 491127.1198, US-Equity-SNP-MSFT-20190805-093000 opened. Invested: 491098.9018, US-Equity-SNP-AMZN-20190805-093000 opened. Invested: 491147.5478",US-Equity-SNP-AAPL-20190805-093000 | US-Equity-SNP-MSFT-20190805-093000 | US-Equity-SNP-AMZN-20190805-093000,0,1490336.1739036315,1473373.5694,0,1473373.5694,-100.0,0.0017267758104393405,2898.07,2844.74,-0.10163434847882413,-0.1208222512779261
2019-08-06 09:30:00-04:00,9819500.100639237,9815730.406444443,,US-Equity-SNP-AAPL-20190805-093000 | US-Equity-SNP-MSFT-20190805-093000 | US-Equity-SNP-AMZN-20190805-093000,0,1465822.6899444335,1469592.3841392272,0,1469592.3841392272,-100.0,-0.002491145974857778,2861.18,2881.77,-0.10401581472158673,-0.12623986981615984
2019-08-07 09:30:00-04:00,9826830.024543656,9806950.895484818,,US-Equity-SNP-AAPL-20190805-093000 | US-Equity-SNP-MSFT-20190805-093000 | US-Equity-SNP-AMZN-20190805-093000,0,1457043.1789848083,1476922.3080436462,0,1476922.3080436462,-100.0,-0.0008944327723040546,2858.65,2883.98,-0.10104934329711109,-0.12439080839700244
2019-08-08 09:30:00-04:00,9795714.495616807,9771804.955634965,,US-Equity-SNP-AAPL-20190805-093000 | US-Equity-SNP-MSFT-20190805-093000 | US-Equity-SNP-AMZN-20190805-093000,0,1421897.2391349548,1445806.7791167968,0,1445806.7791167968,-100.0,-0.003583778508163493,2896.21,2938.09,-0.10736708395956127,-0.11968088769732357
2019-08-09 09:30:00-04:00,9777316.132812394,9787332.910175217,,US-Equity-SNP-AAPL-20190805-093000 | US-Equity-SNP-MSFT-20190805-093000 | US-Equity-SNP-AMZN-20190805-093000,0,1437425.1936752074,1427408.416312384,0,1427408.416312384,-100.0,0.0015890569460557114,2930.51,2918.65,-0.10955783293828762,-0.12051423479261439
2019-08-12 09:30:00-04:00,9796317.375080002,9801751.45610001,"US-Equity-SNP-AAPL-20190805-093000 1st closed., US-Equity-SNP-AAPL-20190805-093000 2nd closed., US-Equity-SNP-MSFT-20190805-093000 1st closed., US-Equity-SNP-MSFT-20190805-093000 2nd closed., US-Equity-SNP-AMZN-20190805-093000 1st closed., US-Equity-SNP-AMZN-20190805-093000 2nd closed.",,0,0.0,1446409.6585799926,0,1446409.6585799926,,0.0014731843758786223,2907.07,2882.7,-0.11040095472829141,-0.12196642788279563
2019-08-13 09:30:00-04:00,9801751.45610001,9801751.45610001,,,0,0.0,0.0,0,0.0,,0.0,2880.72,2926.32,-0.10458251715127806,-0.12247664339664835
2019-08-14 09:30:00-04:00,9801751.45610001,9801751.45610001,,,0,0.0,0.0,0,0.0,,0.0,2894.15,2840.6,-0.09167187552571525,-0.11212145463251506
2019-08-15 09:30:00-04:00,9801751.45610001,9801751.45610001,,,0,0.0,0.0,0,0.0,,0.0,2846.2,2847.6,-0.09491018847794712,-0.12926522221474274
2019-08-16 09:30:00-04:00,9801751.45610001,9801751.45610001,,,0,0.0,0.0,0,0.0,,0.0,2864.74,2888.68,-0.08956476572431157,-0.12416408276215152
2019-08-19 09:30:00-04:00,9801751.45610001,9800917.107863925,"US-Equity-SNP-AAPL-20190819-093000 opened. Invested: 490049.4718, US-Equity-SNP-MSFT-20190819-093000 opened. Invested: 490066.1351, US-Equity-SNP-AMZN-20190819-093000 opened. Invested: 490063.4604",US-Equity-SNP-AAPL-20190819-093000 | US-Equity-SNP-MSFT-20190819-093000 | US-Equity-SNP-AMZN-20190819-093000,0,1469344.7190639162,1470179.0673000002,0,1470179.0673000002,-100.0,-8.512236204116785e-05,2913.48,2923.65,-0.08561539355832275,-0.11471393399267527
2019-08-20 09:30:00-04:00,9800831.673919223,9808955.420630954,,US-Equity-SNP-AAPL-20190819-093000 | US-Equity-SNP-MSFT-20190819-093000 | US-Equity-SNP-AMZN-20190819-093000,0,1477383.031830945,1469259.285119214,0,1469259.285119214,-100.0,0.0008201592441363648,2919.01,2900.51,-0.08443587204228985,-0.11438801985527311
2019-08-21 09:30:00-04:00,9793395.485671543,9792237.991576694,,US-Equity-SNP-AAPL-20190819-093000 | US-Equity-SNP-MSFT-20190819-093000 | US-Equity-SNP-AMZN-20190819-093000,0,1460665.6027766848,1461823.0968715334,0,1461823.0968715334,-100.0,-0.0017043026843713838,2922.04,2924.43,-0.08496911613009434,-0.1133646209510384
2019-08-22 09:30:00-04:00,9790218.208587192,9801336.437713169,,US-Equity-SNP-AAPL-20190819-093000 | US-Equity-SNP-MSFT-20190819-093000 | US-Equity-SNP-AMZN-20190819-093000,0,1469764.0489131594,1458645.8197871828,0,1458645.8197871828,-100.0,0.0009291487956379907,2930.94,2922.95,-0.0831187819542557,-0.1058479072034658
2019-08-23 09:30:00-04:00,9813618.677306674,9854627.350173496,,US-Equity-SNP-AAPL-20190819-093000 | US-Equity-SNP-MSFT-20190819-093000 | US-Equity-SNP-AMZN-20190819-093000,0,1523054.9613734866,1482046.2885066653,0,1482046.2885066653,-100.0,0.005437106745492137,2911.07,2847.11,-0.09864356462565711,-0.10997403620647757
2019-08-26 09:30:00-04:00,9836786.960547946,9832955.818000007,"US-Equity-SNP-AAPL-20190819-093000 1st closed., US-Equity-SNP-AAPL-20190819-093000 2nd closed., US-Equity-SNP-MSFT-20190819-093000 1st closed., US-Equity-SNP-MSFT-20190819-093000 2nd closed., US-Equity-SNP-AMZN-20190819-093000 1st closed., US-Equity-SNP-AMZN-20190819-093000 2nd closed.",,0,0.0,1505214.5717479372,0,1505214.5717479372,,-0.002199122443032442,2866.7,2878.38,-0.10057916854058042,-0.1148818986525716
2019-08-27 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2893.14,2869.16,-0.10141851260865746,-0.11286456381421019
2019-08-28 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2861.28,2887.94,-0.10065279909419436,-0.11285498673130519
2019-08-29 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2910.37,2924.58,-0.09894399390873447,-0.10740505939077181
2019-08-30 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2937.09,2926.46,-0.09969142375023375,-0.10739581784359836
2019-09-03 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2909.01,2906.27,-0.09901739538633626,-0.10465597698784432
2019-09-04 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2924.67,2937.78,-0.09996112397875984,-0.10686835468037126
2019-09-05 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2960.6,2976.0,-0.09480206092398175,-0.1021303836327047
2019-09-06 09:30:00-04:00,9832955.818000007,9832955.818000007,,,0,0.0,0.0,0,0.0,,0.0,2980.33,2978.71,-0.08760283772747023,-0.09937717408070397
2019-09-09 09:30:00-04:00,9832955.818000007,9844355.76542585,"US-Equity-SNP-AAPL-20190909-093000 opened. Invested: 491604.6646, US-Equity-SNP-MSFT-20190909-093000 opened. Invested: 491585.4664, US-Equity-SNP-AMZN-20190909-093000 opened. Invested: 491639.0663",US-Equity-SNP-AAPL-20190909-093000 | US-Equity-SNP-MSFT-20190909-093000 | US-Equity-SNP-AMZN-20190909-093000,0,1486229.1447258424,1474829.1973,0,1474829.1973,-100.0,0.0011593611968614415,2988.43,2978.43,-0.08537919899072546,-0.09188960786156605
2019-09-10 09:30:00-04:00,9849897.4453079,9846521.970515419,,US-Equity-SNP-AAPL-20190909-093000 | US-Equity-SNP-MSFT-20190909-093000 | US-Equity-SNP-AMZN-20190909-093000,0,1488395.3498154115,1491770.824607892,0,1491770.824607892,-100.0,0.0002200453885643494,2971.01,2979.39,-0.08474061167824042,-0.09295428728587397
2019-09-11 09:30:00-04:00,9846231.669398475,9829963.633208442,,US-Equity-SNP-AAPL-20190909-093000 | US-Equity-SNP-MSFT-20190909-093000 | US-Equity-SNP-AMZN-20190909-093000,0,1471837.0125084352,1488105.0486984681,0,1488105.0486984681,-100.0,-0.0016816432600830211,2981.41,3000.93,-0.08350509681430568,-0.09208402731790087
2019-09-12 09:30:00-04:00,9817192.505763222,9814884.22125361,"US-Equity-SNP-AAPL-20190909-093000 1st closed., US-Equity-SNP-AAPL-20190909-093000 2nd closed.",US-Equity-SNP-MSFT-20190909-093000 | US-Equity-SNP-AMZN-20190909-093000,0,989833.362953601,1459065.8850632142,0,1459065.8850632142,-100.0,-0.0015340252026864176,3009.08,3009.57,-0.08320154663046567,-0.09327893463413557
2019-09-13 09:30:00-04:00,9814379.894593453,9816712.839646554,,US-Equity-SNP-MSFT-20190909-093000 | US-Equity-SNP-AMZN-20190909-093000,0,991661.9813465454,989329.0362934448,0,989329.0362934448,-100.0,0.00018631074516228807,3012.21,3007.39,-0.08331038210099177,-0.09125012762904532
2019-09-16 09:30:00-04:00,9826051.259095406,9823612.538694954,"US-Equity-SNP-AAPL-20190916-093000 opened. Invested: 491581.0554, US-Equity-SNP-MSFT-20190909-093000 1st closed., US-Equity-SNP-MSFT-20190909-093000 2nd closed., US-Equity-SNP-AMZN-20190909-093000 1st closed., US-Equity-SNP-AMZN-20190909-093000 2nd closed.",US-Equity-SNP-AAPL-20190916-093000,0,486681.7145949463,1492581.456195398,0,1492581.456195398,-100.0,0.0007028522847825069,2996.41,2997.96,-0.08350068402397598,-0.09295387316695539
2019-09-17 09:30:00-04:00,9823476.964109993,9821806.242327308,,US-Equity-SNP-AAPL-20190916-093000,0,484875.41822730104,486546.14000998536,0,486546.14000998536,-100.0,-0.00018387292460186888,2995.67,3005.7,-0.0835137257284012,-0.09277903384807065
2019-09-18 09:30:00-04:00,9820993.506868934,9817132.728621101,,US-Equity-SNP-AAPL-20190916-093000,0,480201.90452109376,484062.682768927,0,484062.682768927,-100.0,-0.0004758303707994571,3001.5,3006.73,-0.08341179484688198,-0.091290607155915
2019-09-19 09:30:00-04:00,9818848.630064582,9821219.262762642,,US-Equity-SNP-AAPL-20190916-093000,0,484288.4386626343,481917.8059645752,0,481917.8059645752,-100.0,0.0004162655486592559,3010.36,3006.79,-0.08342758630859581,-0.09119103542829912
2019-09-20 09:30:00-04:00,9820271.023924446,9828511.843897438,,US-Equity-SNP-AAPL-20190916-093000,0,491581.01979743043,483340.1998244385,0,483340.1998244385,-100.0,0.0007425331763486476,3008.42,2992.07,-0.08440557721477629,-0.09186897154357315
2019-09-23 09:30:00-04:00,9825757.415499303,9824200.133832708,"US-Equity-SNP-MSFT-20190923-093000 opened. Invested: 491514.5361, US-Equity-SNP-AMZN-20190923-093000 opened. Invested: 491429.3416, US-Equity-SNP-AAPL-20190916-093000 1st closed., US-Equity-SNP-AAPL-20190916-093000 2nd closed.",US-Equity-SNP-MSFT-20190923-093000 | US-Equity-SNP-AMZN-20190923-093000,0,980966.1890327026,1471770.4690992981,0,1471770.4690992981,-100.0,-0.00043869409054098085,2983.5,2991.78,-0.08439180758548122,-0.09039110644429185
2019-09-24 09:30:00-04:00,9818424.91959931,9842495.982320562,,US-Equity-SNP-MSFT-20190923-093000 | US-Equity-SNP-AMZN-20190923-093000,0,999262.0375205566,975190.9747993042,0,975190.9747993042,-100.0,0.0018623244883668733,3002.43,2966.6,-0.08709594556071601,-0.09155550557333153
2019-09-25 09:30:00-04:00,9840482.177869573,9828116.681356207,,US-Equity-SNP-MSFT-20190923-093000 | US-Equity-SNP-AMZN-20190923-093000,0,984882.7365562011,997248.2330695678,0,997248.2330695678,-100.0,-0.0014609404962099282,2968.35,2984.87,-0.08805944425457896,-0.09149598401882311
2019-09-26 09:30:00-04:00,9829366.182134405,9835360.056173101,,US-Equity-SNP-MSFT-20190923-093000 | US-Equity-SNP-AMZN-20190923-093000,0,992126.1113730957,986132.2373343994,0,986132.2373343994,-100.0,0.000737005374654931,2985.73,2977.62,-0.08848880053698835,-0.09154373927651367
2019-09-27 09:30:00-04:00,9830949.994878545,9845729.375921026,,US-Equity-SNP-MSFT-20190923-093000 | US-Equity-SNP-AMZN-20190923-093000,0,1002495.4311210205,987716.05007854,0,987716.05007854,-100.0,0.0010542897960728048,2985.47,2961.79,-0.08638974621493488,-0.09167827577308693
2019-09-30 09:30:00-04:00,9844173.848096624,9831316.269875547,"US-Equity-SNP-AAPL-20190930-093000 opened. Invested: 491417.1785, US-Equity-SNP-MSFT-20190923-093000 1st closed., US-Equity-SNP-MSFT-20190923-093000 2nd closed., US-Equity-SNP-AMZN-20190923-093000 1st closed., US-Equity-SNP-AMZN-20190923-093000 2nd closed.",US-Equity-SNP-AAPL-20190930-093000,0,484587.6021755371,1492357.0817966186,0,1492357.0817966186,-100.0,-0.0014638941916003123,2967.07,2976.74,-0.08763395458521857,-0.0904998287404876
2019-10-01 09:30:00-04:00,9828869.267540952,9829937.101403257,,US-Equity-SNP-AAPL-20190930-093000,0,483208.43370324705,482140.59984094236,0,482140.59984094236,-100.0,-0.0001402831965151563,2983.69,2940.25,-0.08518969826389494,-0.09051899378243886
2019-10-02 09:30:00-04:00,9833340.699059507,9842461.592873594,,US-Equity-SNP-AAPL-20190930-093000,0,495732.92517358396,486612.03135949705,0,486612.03135949705,-100.0,0.0012741171526466921,2924.78,2887.61,-0.08558470663411574,-0.09086467649282715
2019-10-03 09:30:00-04:00,9843640.665276548,9838323.806817075,,US-Equity-SNP-AAPL-20190930-093000,0,491595.1391170654,496911.99757653807,0,496911.99757653807,-100.0,-0.00042040154462119617,2885.38,2910.63,-0.08404872836373836,-0.07931164860995367
2019-10-04 09:30:00-04:00,9827601.302529356,9824553.59102728,,US-Equity-SNP-AAPL-20190930-093000,0,477824.9233272705,480872.6348293457,0,480872.6348293457,-100.0,-0.0013996505970105266,2918.56,2952.01,-0.08443125470360979,-0.08100502439076539
2019-10-07 09:30:00-04:00,9826199.717965145,9824124.282807345,"US-Equity-SNP-MSFT-20191007-093000 opened. Invested: 491864.7204, US-Equity-SNP-AMZN-20191007-093000 opened. Invested: 491869.4855, US-Equity-SNP-AAPL-20190930-093000 1st closed., US-Equity-SNP-AAPL-20190930-093000 2nd closed.",US-Equity-SNP-MSFT-20191007-093000 | US-Equity-SNP-AMZN-20191007-093000,0,983513.3356073364,1463205.2561651366,0,1463205.2561651366,-100.0,-4.3697478563031744e-05,2944.23,2938.79,-0.08487968544661728,-0.08119114526711384
2019-10-08 09:30:00-04:00,9827156.5808649,9837036.87032413,,US-Equity-SNP-MSFT-20191007-093000 | US-Equity-SNP-AMZN-20191007-093000,0,996425.923124121,986545.6336648925,0,986545.6336648925,-100.0,0.0013143754237090466,2920.4,2893.06,-0.08501911170661812,-0.08031450972214148
2019-10-09 09:30:00-04:00,9826611.711052889,9823138.139367098,,US-Equity-SNP-MSFT-20191007-093000 | US-Equity-SNP-AMZN-20191007-093000,0,982527.1921670898,986000.7638528808,0,986000.7638528808,-100.0,-0.0014128981257517381,2911.1,2919.4,-0.08633137355523164,-0.08279382476217616
2019-10-10 09:30:00-04:00,9821318.34864902,9820545.101555819,,US-Equity-SNP-MSFT-20191007-093000 | US-Equity-SNP-AMZN-20191007-093000,0,979934.1543558105,980707.4014490112,0,980707.4014490112,-100.0,-0.00026397244694009725,2918.55,2938.13,-0.0860002937787412,-0.08154640901872223
2019-10-11 09:30:00-04:00,9810450.398987764,9815153.090790743,,US-Equity-SNP-MSFT-20191007-093000 | US-Equity-SNP-AMZN-20191007-093000,0,974542.1435907348,969839.4517877563,0,969839.4517877563,-100.0,-0.0005490541216720546,2963.07,2970.27,-0.08487409945595664,-0.0831303605865387
2019-10-14 09:30:00-04:00,9815971.912476534,9812203.437792055,"US-Equity-SNP-AAPL-20191014-093000 opened. Invested: 491819.4571, US-Equity-SNP-MSFT-20191007-093000 1st closed., US-Equity-SNP-MSFT-20191007-093000 2nd closed., US-Equity-SNP-AMZN-20191007-093000 1st closed., US-Equity-SNP-AMZN-20191007-093000 2nd closed.",US-Equity-SNP-AAPL-20191014-093000,0,489788.5312920471,1467180.422376526,0,1467180.422376526,-100.0,-0.00030052032519545246,2965.81,2966.15,-0.08493875222015133,-0.08332014085980957
2019-10-15 09:30:00-04:00,9811114.662405245,9813354.94396805,,US-Equity-SNP-AAPL-20191014-093000,0,490940.037468042,488699.7559052368,0,488699.7559052368,-100.0,0.00011735449466532266,2973.61,2995.68,-0.08333948068342674,-0.08295936531457226
2019-10-16 09:30:00-04:00,9817437.760874026,9815344.005228274,,US-Equity-SNP-AAPL-20191014-093000,0,492929.0987282654,495022.85437401733,0,495022.85437401733,-100.0,0.0002026892201067998,2989.68,2989.69,-0.083337777385007,-0.08345278766070198
2019-10-17 09:30:00-04:00,9813836.584364168,9813438.772112124,,US-Equity-SNP-AAPL-20191014-093000,0,491023.8656121155,491421.67786416016,0,491421.67786416016,-100.0,-0.00019410762527882763,3000.77,2997.95,-0.08331762020096223,-0.08263980912336598
2019-10-18 09:30:00-04:00,9814883.462187044,9811072.83087372,,US-Equity-SNP-AAPL-20191014-093000,0,488657.92437371216,492468.55568703613,0,492468.55568703613,-100.0,-0.00024109196514543463,2996.84,2986.2,-0.08307059666149666,-0.08274542181055876
2019-10-21 09:30:00-04:00,9808748.721166842,9798021.544533039,"US-Equity-SNP-MSFT-20191021-093000 opened. Invested: 491802.3396, US-Equity-SNP-AMZN-20191021-093000 opened. Invested: 491788.5235, US-Equity-SNP-AAPL-20191014-093000 1st closed., US-Equity-SNP-AAPL-20191014-093000 2nd closed.",US-Equity-SNP-MSFT-20191021-093000 | US-Equity-SNP-AMZN-20191021-093000,0,979215.5363330322,1469924.6777668337,0,1469924.6777668337,-100.0,-0.0013302608762225665,2996.48,3006.72,-0.0841711671612504,-0.08208801734195283
2019-10-22 09:30:00-04:00,9795411.260460163,9810877.549461627,,US-Equity-SNP-MSFT-20191021-093000 | US-Equity-SNP-AMZN-20191021-093000,0,992071.541261621,976605.2522601562,0,976605.2522601562,-100.0,0.001312102129001902,3010.73,2995.99,-0.08489916485039475,-0.08210362533059483
2019-10-23 09:30:00-04:00,9810296.965553546,9808776.41587093,,US-Equity-SNP-MSFT-20191021-093000 | US-Equity-SNP-AMZN-20191021-093000,0,989970.4076709228,991490.95735354,0,991490.95735354,-100.0,-0.00021416367497251176,2994.01,3004.52,-0.08426201743530438,-0.08209597784671026
2019-10-24 09:30:00-04:00,9798660.369118,9794013.791252399,,US-Equity-SNP-MSFT-20191021-093000 | US-Equity-SNP-AMZN-20191021-093000,0,975207.7830523925,979854.3609179931,0,979854.3609179931,-100.0,-0.0015050424224823944,3014.78,3010.29,-0.08448796841787287,-0.08266421868374536
2019-10-25 09:30:00-04:00,9819274.723045612,9796612.749122882,,US-Equity-SNP-MSFT-20191021-093000 | US-Equity-SNP-AMZN-20191021-093000,0,977806.7409228759,1000468.7148456054,0,1000468.7148456054,-100.0,0.0002653618757209042,3003.32,3022.55,-0.08405712383960799,-0.08767818210108669
2019-10-28 09:30:00-04:00,9787263.768501544,9772403.057176962,"US-Equity-SNP-AAPL-20191028-093000 opened. Invested: 491757.3933, US-Equity-SNP-MSFT-20191021-093000 1st closed., US-Equity-SNP-MSFT-20191021-093000 2nd closed., US-Equity-SNP-AMZN-20191021-093000 1st closed., US-Equity-SNP-AMZN-20191021-093000 2nd closed.",US-Equity-SNP-AAPL-20191028-093000,0,488517.6796769531,1460215.1536015382,0,1460215.1536015382,-100.0,-0.0024712308800903804,3032.12,3039.42,-0.08554072347745433,-0.08901148632552207
2019-10-29 09:30:00-04:00,9772562.052873984,9783851.311510459,,US-Equity-SNP-AAPL-20191028-093000,0,499965.9340104492,488676.6753739746,0,488676.6753739746,-100.0,0.0011714881453941395,3035.39,3036.89,-0.0857748042984452,-0.08922216785970469
2019-10-30 09:30:00-04:00,9780929.714647666,9783911.017168418,,US-Equity-SNP-AAPL-20191028-093000,0,500025.6396684082,497044.33714765625,0,497044.33714765625,-100.0,6.102469882085515e-06,3039.74,3046.77,-0.08564402771135168,-0.08947054953121297
2019-10-31 09:30:00-04:00,9776000.534624472,9772979.491014853,,US-Equity-SNP-AAPL-20191028-093000,0,489094.11351484375,492115.1571244629,0,492115.1571244629,-100.0,-0.0011172961543070015,3046.9,3037.56,-0.08491388474993757,-0.08821625230550521
2019-11-01 09:30:00-04:00,9771429.243791953,9758947.470415488,,US-Equity-SNP-AAPL-20191028-093000,0,475062.0929154785,487543.86629194336,0,487543.86629194336,-100.0,-0.0014357976103670511,3050.72,3066.91,-0.08582463944074922,-0.08742184279837352
2019-11-04 09:30:00-05:00,9755946.266008748,9755475.18719504,"US-Equity-SNP-MSFT-20191104-093000 opened. Invested: 491640.3362, US-Equity-SNP-AMZN-20191104-093000 opened. Invested: 491585.6738, US-Equity-SNP-AAPL-20191028-093000 1st closed., US-Equity-SNP-AAPL-20191028-093000 2nd closed.",US-Equity-SNP-MSFT-20191104-093000 | US-Equity-SNP-AMZN-20191104-093000,0,983180.2120950317,1455286.8985087401,0,1455286.8985087401,-100.0,-0.0003558050938355928,3078.96,3078.27,-0.08646482821596028,-0.08723252599046408
2019-11-05 09:30:00-05:00,9752821.112297274,9756585.806572177,,US-Equity-SNP-MSFT-20191104-093000 | US-Equity-SNP-AMZN-20191104-093000,0,984290.831472168,980526.1371972656,0,980526.1371972656,-100.0,0.00011384574875394904,3080.8,3074.62,-0.08651335889936106,-0.08710618475163004
2019-11-06 09:30:00-05:00,9757085.237533785,9759565.12205527,,US-Equity-SNP-MSFT-20191104-093000 | US-Equity-SNP-AMZN-20191104-093000,0,987270.1469552612,984790.2624337769,0,984790.2624337769,-100.0,0.00030536455499485804,3075.1,3076.78,-0.09119825443547631,-0.09850689862516131
2019-11-07 09:30:00-05:00,9758131.072830416,9760952.474395968,,US-Equity-SNP-MSFT-20191104-093000 | US-Equity-SNP-AMZN-20191104-093000,0,988657.4992959595,985836.0977304077,0,985836.0977304077,-100.0,0.0001421530901579704,3087.02,3085.18,-0.08815533799052182,-0.09107630217317889
2019-11-08 09:30:00-05:00,9761987.535248019,9755814.833763339,,US-Equity-SNP-MSFT-20191104-093000 | US-Equity-SNP-AMZN-20191104-093000,0,983519.8586633301,989692.5601480103,0,989692.5601480103,-100.0,-0.0005263462398885643,3081.25,3093.08,-0.0882940833194844,-0.08721859336343522
2019-11-11 09:30:00-05:00,9760070.32050345,9751668.47186415,"US-Equity-SNP-AAPL-20191111-093000 opened. Invested: 491545.9872, US-Equity-SNP-MSFT-20191104-093000 1st closed., US-Equity-SNP-MSFT-20191104-093000 2nd closed., US-Equity-SNP-AMZN-20191104-093000 1st closed., US-Equity-SNP-AMZN-20191104-093000 2nd closed.",US-Equity-SNP-AAPL-20191111-093000,0,484124.2121641418,1479321.3326034422,0,1479321.3326034422,-100.0,-0.0004250144113885357,3080.33,3087.01,-0.08093565476217945,-0.08518888461417339
2019-11-12 09:30:00-05:00,9752905.429383682,9752125.180371689,,US-Equity-SNP-AAPL-20191111-093000,0,484580.92067167966,485361.16968367307,0,485361.16968367307,-100.0,4.68338837456006e-05,3089.28,3091.84,-0.07935858348808786,-0.08393879728091648
2019-11-13 09:30:00-05:00,9753704.736588882,9747348.724439071,,US-Equity-SNP-AAPL-20191111-093000,0,479804.4647390625,486160.47688887327,0,486160.47688887327,-100.0,-0.0004897861588395447,3084.18,3094.04,-0.07797199218506298,-0.08070709069856172
2019-11-14 09:30:00-05:00,9748718.879880356,9750831.19786589,,US-Equity-SNP-AAPL-20191111-093000,0,483286.9381658813,481174.62018034665,0,481174.62018034665,-100.0,0.0003572739136834535,3090.75,3096.63,-0.0816595119655949,-0.08093385317304908
2019-11-15 09:30:00-05:00,9748852.227395462,9744893.957349228,,US-Equity-SNP-AAPL-20191111-093000,0,477349.6976492187,481307.96769545285,0,481307.96769545285,-100.0,-0.0006088958362813202,3107.92,3120.46,-0.10163165616956656,-0.09350997884853891
2019-11-18 09:30:00-05:00,9744817.724576402,9737352.660712728,"US-Equity-SNP-MSFT-20191118-093000 opened. Invested: 491510.5976, US-Equity-SNP-AMZN-20191118-093000 opened. Invested: 491504.3302, US-Equity-SNP-AAPL-20191111-093000 1st closed., US-Equity-SNP-AAPL-20191111-093000 2nd closed.",US-Equity-SNP-MSFT-20191118-093000 | US-Equity-SNP-AMZN-20191118-093000,0,978107.1352127197,1460288.3926763916,0,1460288.3926763916,-100.0,-0.0007738715956793207,3117.91,3122.03,-0.10148933313681138,-0.09345836646912248
2019-11-19 09:30:00-05:00,9734322.94445754,9737115.373878011,,US-Equity-SNP-MSFT-20191118-093000 | US-Equity-SNP-AMZN-20191118-093000,0,977869.8483780029,975077.4189575317,0,975077.4189575317,-100.0,-2.4368721456946574e-05,3127.45,3120.18,-0.10679072805781592,-0.09700445059334549
2019-11-20 09:30:00-05:00,9736734.303863058,9740022.653068075,,US-Equity-SNP-MSFT-20191118-093000 | US-Equity-SNP-AMZN-20191118-093000,0,980777.1275680664,977488.7783630493,0,977488.7783630493,-100.0,0.00029857705063895956,3114.66,3108.46,-0.11047945191101924,-0.10475254766530431
2019-11-21 09:30:00-05:00,9741460.97508956,9743542.080894003,,US-Equity-SNP-MSFT-20191118-093000 | US-Equity-SNP-AMZN-20191118-093000,0,984296.5553939941,982215.4495895507,0,982215.4495895507,-100.0,0.00036133671874161166,3108.49,3103.54,-0.110795614432034,-0.10552709104144735
